t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
453.0734080775666,324.5872646205338,1.0520593346714439e+20,1.0924053546165424e+17,5.677159906670213e+19,4.097431924569934e+19,7.350774619281343e+18
453.4734080775666,327.7872646205325,1.0501429246117179e+20,1.215175391092906e+17,5.64881650658241e+19,4.104931346909346e+19,7.355296387145091e+18
453.8734080775666,330.9872646205329,1.0477679842509842e+20,1.3358959754094578e+17,5.613786893429745e+19,4.114448903621446e+19,7.360850857045663e+18
454.27340807756656,334.1872646205328,1.0448746752851175e+20,1.4511358539478125e+17,5.571150373861664e+19,4.12632741371189e+19,7.367576067381547e+18
454.67340807756653,337.38726462053154,1.0414083619471014e+20,1.55781388625506e+17,5.5200577577349366e+19,4.140887310897072e+19,7.375604119764625e+18
455.0734080775665,340.587264620532,1.0373213296951637e+20,1.6535110714849126e+17,5.459775501977576e+19,4.1583972621712474e+19,7.385054220879802e+18
455.4734080775665,343.7872646205325,1.0325735782267111e+20,1.7366491618239677e+17,5.389713485849306e+19,4.179053036380673e+19,7.396027684188991e+18
455.87340807756647,346.98726462053224,1.0271328635981803e+20,1.8065120041962198e+17,5.309430191286936e+19,4.20297256926486e+19,7.408607553880489e+18
456.27340807756644,350.1872646205317,1.020974301293263e+20,1.8631341080316394e+17,5.2186180444375245e+19,4.230207349127089e+19,7.422862782877116e+18
456.6734080775664,353.3872646205314,1.0140798292688342e+20,1.9071100342061664e+17,5.117079827882631e+19,4.260762104151709e+19,7.438852603119441e+18
457.0734080775664,356.587264620531,1.0064377404111654e+20,1.939382169608266e+17,5.004708610951543e+19,4.294612874247063e+19,7.45662097216964e+18
457.4734080775664,359.7872646205307,9.980423987358019e+19,1.961050367081599e+17,4.881478425513612e+19,4.331719540014252e+19,7.476155181593524e+18
457.87340807756635,362.9872646205306,9.888941800814377e+19,1.973226444794885e+17,4.747446720042787e+19,4.372040485718148e+19,7.497223306055039e+18
458.27340807756633,366.1872646205304,9.78999622597006e+19,1.976939526227629e+17,4.602769835463236e+19,4.415573490415464e+19,7.518835048290941e+18
458.6734080775663,369.3872646205315,9.6837172695632e+19,1.973092096919573e+17,4.4477466688866886e+19,4.462430498347951e+19,7.538091813593755e+18
459.0734080775663,372.58726462052954,9.570303099245185e+19,1.9624659128134998e+17,4.282885854302606e+19,4.512729953141869e+19,7.550626326725906e+18
459.47340807756626,375.7872646205293,9.450022949767856e+19,1.9457184988347664e+17,4.108808184784517e+19,4.566182617848851e+19,7.555749621461514e+18
459.87340807756624,378.98726462053054,9.32321833091907e+19,1.923327277438432e+17,3.9260802657518174e+19,4.622193820818838e+19,7.557109715740259e+18
460.2734080775662,382.1872646205288,9.190301939247618e+19,1.8956076792068502e+17,3.735370159793078e+19,4.680229929860343e+19,7.557457728021251e+18
460.6734080775662,385.38726462053023,9.051754374717658e+19,1.8627782717508093e+17,3.537577298391999e+19,4.739786538812084e+19,7.557627547960689e+18
461.07340807756617,388.5872646205301,8.908119239266607e+19,1.8250035193862928e+17,3.3338236528449044e+19,4.800269361885509e+19,7.557761893423442e+18
461.47340807756615,391.7872646205293,8.759996975455229e+19,1.7824302823535386e+17,3.1254428438643737e+19,4.860941959777042e+19,7.557878689902811e+18
461.8734080775661,394.98726462052906,8.60803691372857e+19,1.7352279916203738e+17,2.9139822320733757e+19,4.920904262091643e+19,7.557981396473592e+18
462.2734080775661,398.18726462052933,8.452926126422934e+19,1.683632410515299e+17,2.701203519392874e+19,4.979079083609388e+19,7.558071993155259e+18
462.6734080775661,401.3872646205283,8.29537363501264e+19,1.6279921044565488e+17,2.4890747043285828e+19,5.034203801337746e+19,7.558152083017522e+18
463.07340807756606,404.5872646205285,8.13608942671016e+19,1.568815498480111e+17,2.279747894508736e+19,5.08483107684226e+19,7.558223003743609e+18
463.47340807756603,407.7872646205281,7.975759044865738e+19,1.5068137538099594e+17,2.0755164039715774e+19,5.1293459163923464e+19,7.558285869637285e+18
463.873408077566,410.98726462052775,7.815015640214752e+19,1.442930990740254e+17,1.8787435288553497e+19,5.166008641323768e+19,7.558341601282305e+18
