t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1
26.85351491508288,5.283112866444741e+18,-1.5443768971859426e-09,298.00000000000057,2.513551333851364e+20,6.250194286771825e+18,2.4510493291360436e+20
29.538966406591168,5.013503254097618e+18,-2.1717925181489754e-09,298.00000000000057,2.648186532042932e+20,6.52377682235994e+18,2.5829486992645443e+20
32.492963047250285,4.759796940200576e+18,-3.104220893694248e-09,298.00000000000057,2.788790773894799e+20,6.812481509272884e+18,2.720665891390459e+20
35.74235935197532,4.5208113904207667e+18,-4.513806163350619e-09,298.00000000000057,2.9356898522246005e+20,7.116908810782809e+18,2.86452069369276e+20
39.31669528717285,4.295455137845543e+18,-6.6832984359942955e-09,298.00000000000057,3.0892238488278277e+20,7.437702437129474e+18,3.0148467508581676e+20
43.24846481589014,4.082732677545332e+18,-1.0085870609237732e-08,298.00000000000057,3.249747488192389e+20,7.775550553542136e+18,3.1719919057154985e+20
47.573411297479154,3.8817418465235983e+18,-1.552898230153728e-08,298.00000000000057,3.4176307456168264e+20,8.131186687540467e+18,3.336318798280818e+20
52.33085242722707,3.6916670151108106e+18,-2.4418999489453884e-08,298.00000000000057,3.5932596305681003e+20,8.505390553270095e+18,3.508205640871927e+20
57.56403766994978,3.511770490046589e+18,-3.925834406955044e-08,298.00000000000057,3.7770370856048624e+20,8.898988947021025e+18,3.688047108076408e+20
63.320541436944765,3.3413836526599496e+18,-6.460036082397981e-08,298.00000000000057,3.969383961447918e+20,9.31285680794945e+18,3.876255301214827e+20
69.65269558063925,3.1798986492520484e+18,-1.0892603454896947e-07,298.00000000000057,4.170740045534223e+20,9.74791849101543e+18,4.0732607641653995e+20
76.61806513870317,3.0267609771280814e+18,-1.8842212069963728e-07,298.00000000000057,4.381565133228444e+20,1.02051492677343e+19,4.279513539567998e+20
84.2799716525735,2.8814630481082414e+18,-3.3477964860779885e-07,298.00000000000057,4.602340138208068e+20,1.0685577052479359e+19,4.4954842619461874e+20
92.70806881783085,2.743538664113542e+18,-6.117152996933895e-07,298.00000000000057,4.833568242589346e+20,1.1190284343972684e+19,4.7216652884183004e+20
101.97897569961394,2.6125582949235804e+18,-1.1509327381925836e-06,298.00000000000057,5.0757760893565266e+20,1.172041036954503e+19,4.958571869683998e+20
112.17697326957534,2.4881250407370696e+18,-2.2326308969739776e-06,298.00000000000057,5.329515020534063e+20,1.2277153420931963e+19,5.206743364838523e+20
123.3947705965329,2.369871166347073e+18,-4.4710819015048695e-06,298.00000000000057,5.5953623648822434e+20,1.2861773372997687e+19,5.4667445038810464e+20
135.7343476561862,2.2574551200240049e+18,-9.255551429237852e-06,298.00000000000057,5.87392277901281e+20,1.3475594379807977e+19,5.739166701869571e+20
149.30788242180483,2.1505589507967508e+18,-1.9831252804644857e-05,298.00000000000057,6.165829645859192e+20,1.4120007745383561e+19,6.024629428683512e+20
164.23877066398535,2.0488860652980106e+18,-4.403667144591185e-05,298.00000000000057,6.471746534456783e+20,1.4796474969014368e+19,6.323781638350954e+20
180.0,1.9553224777604913e+18,-9.695258385600642e-05,298.00000000000057,6.779929394440143e+20,1.5481836203723078e+19,6.625110879205369e+20
197.33735226961613,-1.6706150320491343e+18,-0.000217180881150015,298.00000000000057,6.490288293989345e+20,3.6679429830740634e+18,6.453608827863182e+20
216.40843976619385,-1.0424604734678396e+18,-0.0004940928393072478,298.00000000000057,6.291479266141161e+20,2.619561458724054e+18,6.26528362563256e+20
237.38663601242936,-8.323697322054721e+17,-0.0011393490293358974,298.00000000000057,6.116862661576774e+20,2.1868374215818253e+18,6.094994265721512e+20
260.4626518832884,-6.897784943957357e+17,-0.0026612152057338273,298.00000000000057,5.957688852512398e+20,1.9009369370946803e+18,5.938679464331109e+20
285.8462693412334,-5.829435534913784e+17,-0.006297421074853688,298.00000000000057,5.8097163145046386e+20,1.6901402884493937e+18,5.792814894895685e+20
313.76824854497283,-4.989130736714147e+17,-0.015106901091274912,298.00000000000057,5.670409573657827e+20,1.5255101732174643e+18,5.655154456830245e+20
344.48242566908624,-4.307715603003449e+17,-0.0367671733507759,298.00000000000057,5.538101338921396e+20,1.3918103962728384e+18,5.524183221186282e+20
378.268020505611,-3.743884351392314e+17,-0.09085759137089333,298.00000000000057,5.411611725897552e+20,1.2800975224260365e+18,5.3988107380063286e+20
415.43217482578825,-3.270895864840665e+17,-0.22812881112322728,298.00000000000057,5.290051434309549e+20,1.184724199291971e+18,5.2782041805934264e+20
456.3127445779832,-2.8702516483572115e+17,-0.582302830648492,298.00000000000057,5.172713736705367e+20,1.1019124683488443e+18,5.161694601118118e+20
501.28137130539767,-2.5285000859592544e+17,-1.5115103029672279,298.00000000000057,5.059010420047353e+20,1.0290353570778359e+18,5.048720056293953e+20
550.7468607055536,-2.235388496740562e+17,-3.9903346578698566,298.00000000000057,4.948435724773419e+20,9.641921966477709e+17,4.938793793265942e+20
605.1588990457251,-1.982833638540366e+17,-10.712129409879084,298.00000000000057,4.840545621983247e+20,9.059693035199936e+17,4.8314859199832005e+20
665.0121412199138,-1.7642950455494106e+17,-29.229796920038137,298.00000000000057,4.7349467824718964e+20,8.532890380532696e+17,4.7264138836478067e+20
730.8507076115213,-1.5743875597547613e+17,-81.01259598479962,298.00000000000057,4.631291319276959e+20,8.053124692603392e+17,4.623238186615543e+20
803.2731306422896,-1.4086334895046645e+17,-227.83702086015703,298.00000000000057,4.529274639038662e+20,7.613745197144247e+17,4.5216608863074884e+20
882.9377959761348,-1.2632960472281374e+17,-649.3562143863153,298.00000000000057,4.428634562503656e+20,7.209395150712776e+17,4.421425160219012e+20
970.5689278433645,-1.1352591739426634e+17,-1872.6007916267583,298.00000000000057,4.329150503570166e+20,6.835699618969958e+17,4.3223147971870523e+20
1066.963172897317,-1.021933190955074e+17,-5453.873369992188,298.00000000000057,4.2306420174560127e+20,6.48904137739605e+17,4.2241529696575154e+20
1172.9968424566648,-9.211749157399272e+16,-16008.100346710748,298.00000000000057,4.132966456341255e+20,6.1663969253968e+17,4.126800053314015e+20
1289.6338789719475,-8.312167899291146e+16,-47240.86115962635,298.00000000000057,4.0360157907501154e+20,5.865214376493198e+17,4.0301505705698086e+20
1417.9346191387585,-7.506031262045808e+16,-139800.6115943761,298.00000000000057,3.9397128527475894e+20,5.583321075740012e+17,3.9341295261469835e+20
1559.0654333222506,-6.781333882158024e+16,-413712.0655571285,298.00000000000057,3.8440073348644956e+20,5.318852687962268e+17,3.838688476913378e+20
1714.309328924092,-6.128129891958199e+16,-1220673.4262753264,298.00000000000057,3.7488718588180156e+20,5.070198044755128e+17,3.743801655756147e+20
1885.0776140861174,-5.538119195226038e+16,-3579926.141313349,298.00000000000057,3.654298346864004e+20,4.8359557331374304e+17,3.6494623863455515e+20
1980.0,-5.245577805306978e+16,-5553490.562564469,298.00000000000057,3.6045060707347615e+20,4.717712102219123e+17,3.599788353964224e+20
2020.0,-5.632868143163907e+16,-7303795.684280754,299.3333333333356,3.581974598143439e+20,5.082877349573912e+17,3.576891715726141e+20
2060.0,-6.034427602916853e+16,-9764768.245130057,300.6666666666642,3.55783688771548e+20,5.4695791291375424e+17,3.552367303092178e+20
2100.0,-6.447233967012386e+16,-13283691.998167124,302.00000000000165,3.5320479518326804e+20,5.876447636330787e+17,3.526171498249582e+20
2140.0,-6.869436903360954e+16,-18410041.566537373,303.33333333333576,3.5045702042048496e+20,6.303596324854195e+17,3.4982666014539986e+20
2180.0,-7.298967882121834e+16,-26025128.25391459,304.6666666666628,3.475374332660914e+20,6.751067185887908e+17,3.468623258542606e+20
2220.0,-7.733557041512978e+16,-37568861.80873064,306.00000000000017,3.4444401044763365e+20,7.218826235001407e+17,3.4372212707749134e+20
2260.0,-8.170761367587229e+16,-55438144.096170984,307.33333333333377,3.411757058981436e+20,7.706766725952143e+17,3.4040502842271924e+20
