t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
435.5432850775526,300.0000000000006,1.4442564618575158e+20,1514301860661292.5,1.2150212680771735e+20,1.6200283574362317e+19,6.721721501811491e+18
435.94328507755256,300.0000000000006,1.4442448342240523e+20,1505099404392882.5,1.2150099596792861e+20,1.6200132795723823e+19,6.72184955934853e+18
436.34328507755254,300.0000000000006,1.4442332615692259e+20,1496065797825123.5,1.2149987086372258e+20,1.6199982781829675e+19,6.721976445572678e+18
436.7432850775525,300.0000000000006,1.4442217429834201e+20,1487195900480437.0,1.2149875139411696e+20,1.619983351921559e+19,6.722102189109065e+18
437.1432850775525,300.0000000000006,1.4442102775829629e+20,1478484789348637.8,1.214976374611918e+20,1.6199684994825574e+19,6.722226817489743e+18
437.54328507755247,300.0000000000006,1.4441988645090789e+20,1469927747160148.0,1.2149652896995813e+20,1.6199537195994421e+19,6.722350357208251e+18
437.94328507755245,300.0000000000006,1.4441875029268929e+20,1461520251426358.8,1.2149542582823566e+20,1.6199390110431418e+19,6.722472833770964e+18
438.3432850775524,300.0000000000006,1.444176192024496e+20,1453257964187217.5,1.2149432794653553e+20,1.6199243726204752e+19,6.722594271745234e+18
438.7432850775524,300.0000000000006,1.444164931012045e+20,1445136722412343.2,1.2149323523795072e+20,1.6199098031726756e+19,6.722714694804717e+18
439.1432850775524,300.0000000000006,1.4441537191209184e+20,1437152529006851.5,1.2149214761805077e+20,1.6198953015740109e+19,6.722834125772048e+18
439.54328507755235,300.0000000000006,1.4441425556029057e+20,1429301544377334.2,1.2149106500478285e+20,1.619880866730438e+19,6.722952586659054e+18
439.94328507755233,300.0000000000006,1.4441314397294453e+20,1421580078517104.5,1.2148998731837784e+20,1.619866497578371e+19,6.723070098704583e+18
440.3432850775523,300.0000000000006,1.4441203707908892e+20,1413984583573319.0,1.214889144812606e+20,1.6198521930834741e+19,6.723186682410265e+18
440.7432850775523,300.0000000000006,1.4441093480958142e+20,1406511646861593.5,1.214878464179651e+20,1.6198379522395355e+19,6.723302357574174e+18
441.14328507755226,300.0000000000006,1.4440983709703497e+20,1399157984296483.0,1.214867830550542e+20,1.6198237740673898e+19,6.723417143322678e+18
441.54328507755224,300.0000000000006,1.444087438757558e+20,1391920434209089.2,1.2148572432104219e+20,1.619809657613897e+19,6.723531058140546e+18
441.9432850775522,300.0000000000006,1.4440765508168257e+20,1384795951524689.5,1.2148467014632233e+20,1.619795601950964e+19,6.723644119899258e+18
442.3432850775522,300.0000000000006,1.4440657065232907e+20,1377781602276164.5,1.2148362046309666e+20,1.6197816061746225e+19,6.723756345884027e+18
442.7432850775522,300.0000000000006,1.4440549052672937e+20,1370874558430383.0,1.2148257520531056e+20,1.6197676694041407e+19,6.723867752819151e+18
443.14328507755215,300.0000000000006,1.4440441464538561e+20,1364072093006563.8,1.2148153430858875e+20,1.6197537907811834e+19,6.723978356892164e+18
443.5432850775521,300.0000000000006,1.4440334295021786e+20,1357371575467526.0,1.2148049771017572e+20,1.6197399694690093e+19,6.724088173776632e+18
443.9432850775521,300.0000000000006,1.4440227538451607e+20,1350770467365677.5,1.2147946534887791e+20,1.6197262046517047e+19,6.724197218653842e+18
444.3432850775521,300.0000000000006,1.444012118928946e+20,1344266318227431.8,1.2147843716500878e+20,1.6197124955334509e+19,6.724305506233285e+18
444.74328507755206,300.0000000000006,1.4440015242124865e+20,1337856761660704.8,1.2147741310033676e+20,1.6196988413378234e+19,6.724413050772156e+18
445.14328507755204,300.0000000000006,1.4439909691671162e+20,1331539511671273.8,1.2147639309803499e+20,1.619685241307132e+19,6.724519866093837e+18
445.543285077552,300.0000000000006,1.4439804532761569e+20,1325312359174926.0,1.2147537710263332e+20,1.6196716947017765e+19,6.724625965605527e+18
445.943285077552,300.0000000000006,1.4439699760345272e+20,1319173168693087.5,1.2147436505997292e+20,1.61965820079964e+19,6.724731362314833e+18
446.34328507755197,300.0000000000006,1.4439595369483796e+20,1313119875220774.5,1.2147335691716226e+20,1.6196447588954952e+19,6.724836068845725e+18
446.74328507755195,300.0000000000006,1.4439491355347436e+20,1307150481256165.0,1.2147235262253493e+20,1.6196313683004654e+19,6.724940097453638e+18
447.1432850775519,300.0000000000006,1.443938771321186e+20,1301263053982133.0,1.2147135212561021e+20,1.6196180283414698e+19,6.725043460039828e+18
447.5432850775519,300.0000000000006,1.443928443845488e+20,1295455722590573.2,1.2147035537705412e+20,1.6196047383607226e+19,6.725146168164972e+18
447.9432850775519,300.0000000000006,1.4439181526553285e+20,1289726675741021.5,1.2146936232864245e+20,1.6195914977152328e+19,6.725248233062396e+18
448.34328507755185,300.0000000000006,1.4439078973079868e+20,1284074159145676.2,1.2146837293322596e+20,1.6195783057763467e+19,6.72534966565032e+18
448.74328507755183,300.0000000000006,1.4438976773700564e+20,1278496473273513.0,1.2146738714469597e+20,1.6195651619292789e+19,6.725450476543781e+18
449.1432850775518,300.0000000000006,1.4438874924171595e+20,1272991971166456.8,1.2146640491795202e+20,1.6195520655726948e+19,6.725550676065903e+18
449.5432850775518,300.0000000000006,1.4438773420336887e+20,1267559056361332.0,1.2146542620887106e+20,1.6195390161182808e+19,6.725650274258702e+18
449.94328507755176,300.0000000000006,1.4438672258125467e+20,1262196180911501.8,1.2146445097427691e+20,1.6195260129903593e+19,6.725749280893338e+18
450.34328507755174,302.7462806204146,1.4438531340482481e+20,1513115791365444.2,1.2146286505769299e+20,1.6195048674359067e+19,6.725886556981586e+18
450.7432850775517,305.9462806204132,1.443832246015181e+20,1911161374934332.8,1.2146049217376128e+20,1.6194732289834832e+19,6.726088976547188e+18
451.1432850775517,309.14628062041317,1.4438015390072468e+20,2406543737083161.5,1.214570849524051e+20,1.619427799365402e+19,6.726384410928677e+18
451.5432850775517,312.3462806204139,1.4437569578862587e+20,2998707458134839.0,1.2145225419224692e+20,1.6193633892299586e+19,6.726808996621437e+18
451.94328507755165,315.5462806204143,1.4436931233397182e+20,3690253212638888.5,1.2144548252236759e+20,1.6192731002982349e+19,6.727408555409359e+18
452.3432850775516,318.7462806204123,1.4436030886149572e+20,4477786367265698.0,1.214361108859706e+20,1.6191481451462744e+19,6.728238737695232e+18
452.7432850775516,321.9462806204129,1.4434781588835082e+20,5349104996363177.0,1.2142332626548246e+20,1.6189776835397655e+19,6.729363682474431e+18
453.1432850775516,325.1462806204133,1.4433078054794446e+20,6282746262449425.0,1.2140615722604318e+20,1.6187487630139083e+19,6.730852945499867e+18
453.54328507755156,328.3462806204118,1.4430796822435552e+20,7250083422333124.0,1.213834776343977e+20,1.6184463684586363e+19,6.732776821949286e+18
453.94328507755154,331.54628062041223,1.4427797110214204e+20,8219700659253888.0,1.213540154565564e+20,1.6180535394207519e+19,6.735200550719033e+18
454.3432850775515,334.7462806204125,1.4423921725021286e+20,9162692836405808.0,1.2131636158063472e+20,1.6175514877417964e+19,6.738178099323863e+18
454.7432850775515,337.9462806204108,1.4418997405578638e+20,1.0056984860283282e+16,1.2126897424647851e+20,1.6169196566197123e+19,6.74174625825069e+18
455.14328507755147,341.14628062041174,1.4412834331849214e+20,1.0889353499397254e+16,1.2121017726885624e+20,1.6161356969180834e+19,6.745919726955806e+18
455.54328507755145,344.34628062041185,1.4405224990975258e+20,1.1655050336835716e+16,1.2113815326985929e+20,1.6151753769314585e+19,6.750687820242014e+18
455.9432850775514,347.54628062041166,1.4395942923058243e+20,1.2355867387866696e+16,1.2105093529141641e+20,1.6140124705522199e+19,6.756013366256041e+18
456.3432850775514,350.74628062041097,1.4384741990207871e+20,1.2997713446858846e+16,1.2094640110259762e+20,1.6126186813679682e+19,6.761834272354651e+18
456.7432850775514,353.9462806204108,1.4371356774791001e+20,1.358846477847612e+16,1.2082227461869722e+20,1.6109636615826293e+19,6.768068048608156e+18
457.14328507755135,357.1462806204108,1.4355504609445303e+20,1.4136417588985418e+16,1.2067613861706627e+20,1.609015181560884e+19,6.774619244189067e+18
457.54328507755133,360.34628062041,1.4336889623646498e+20,1.4649355274513602e+16,1.2050546261528553e+20,1.6067395015371405e+19,6.781389250533685e+18
457.9432850775513,363.54628062040996,1.4315209050966075e+20,1.5134100039057958e+16,1.2030764919398949e+20,1.6041019892531923e+19,6.788287323100446e+18
458.3432850775513,366.74628062040995,1.429016181886967e+20,1.5596389087398018e+16,1.200801005321142e+20,1.6010680070948557e+19,6.795241196546786e+18
458.74328507755126,369.946280620411,1.4261459048795216e+20,1.6040932102351842e+16,1.1982030337563419e+20,1.5976040450084563e+19,6.802205730131212e+18
459.14328507755124,373.14628062040924,1.4228835441598376e+20,1.647153790932478e+16,1.1952592419097359e+20,1.5936789892129815e+19,6.809168794971193e+18
459.5432850775512,376.3462806204107,1.419205960027489e+20,1.6891248780131824e+16,1.1919489756925234e+20,1.5892653009233635e+19,6.816154175483007e+18
459.9432850775512,379.5462806204098,1.4150940327472262e+20,1.730248072409059e+16,1.1882548256779805e+20,1.5843397675706407e+19,6.823220550494183e+18
460.3432850775512,382.7462806204081,1.4105325323200894e+20,1.7707179041666368e+16,1.1841625590171417e+20,1.5788834120228559e+19,6.830456031024715e+18
460.74328507755115,385.94628062040954,1.4055089305446536e+20,1.810695031973688e+16,1.179660129665458e+20,1.5728801728872784e+19,6.837971408727178e+18
461.1432850775511,389.14628062040947,1.400011116579082e+20,1.850313869996055e+16,1.1747357092573258e+20,1.5663142790097676e+19,6.845894803378079e+18
461.5432850775511,392.34628062040895,1.394024431685024e+20,1.8896883560172028e+16,1.169375120788468e+20,1.5591668277179562e+19,6.854365928916068e+18
461.9432850775511,395.54628062040894,1.3875289150429076e+20,1.9289175930665144e+16,1.1635594473430144e+20,1.5514125964573534e+19,6.863531629485262e+18
462.34328507755106,398.74628062040864,1.3804978198404037e+20,1.9680894245515964e+16,1.1572637410719847e+20,1.543018321429312e+19,6.87354376830345e+18
462.74328507755104,401.9462806204081,1.372898047706363e+20,2.007283039966533e+16,1.150457417263168e+20,1.5339432230175568e+19,6.88455798374449e+18
463.143285077551,405.14628062040833,1.36469227366007e+20,2.046571107352625e+16,1.1431061302583648e+20,1.5241415070111527e+19,6.896733558985607e+18
