t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
452.7110684869564,321.68854789565165,1.1579435286977985e+20,2.976247697330504e+17,8.595890667567374e+19,2.207400983468044e+19,7.463811589692696e+18
453.11106848695636,324.8885478956506,1.15264727594444e+20,3.300543636403941e+17,8.532169928094818e+19,2.214318387401738e+19,7.469790075838179e+18
453.51106848695633,328.0885478956506,1.1461329235325377e+20,3.631786930973354e+17,8.45385689565266e+19,2.2233973407693607e+19,7.477571295936348e+18
453.9110684869563,331.28854789565065,1.1382386609051496e+20,3.963244739881674e+17,8.358761367209632e+19,2.2352290714785247e+19,7.487637229645275e+18
454.3110684869563,334.48854789564973,1.1288163700552571e+20,4.287436949142759e+17,8.244744537116359e+19,2.2504906054375064e+19,7.500541885072857e+18
454.71106848695626,337.68854789564955,1.11774051119335e+20,4.5966503308355776e+17,8.109849021063696e+19,2.26990188289381e+19,7.516877046676504e+18
455.11106848695624,340.8885478956501,1.1049158991241806e+20,4.883522660182831e+17,7.952442076444844e+19,2.294159962830571e+19,7.537217253645699e+18
455.5110684869562,344.0885478956506,1.0902837108497968e+20,5.1415966839503366e+17,7.771345856442819e+19,2.3238697775468597e+19,7.562055076688022e+18
455.9110684869562,347.28854789564906,1.0738254111693239e+20,5.365745400485244e+17,7.565925330939814e+19,2.3594987974108545e+19,7.591725293377338e+18
456.3110684869562,350.4885478956489,1.0555646054245735e+20,5.552399819822177e+17,7.336122677455857e+19,2.4013792789396644e+19,7.626200996519991e+18
456.71106848695615,353.6885478956497,1.035567053658887e+20,5.699562496694619e+17,7.082458718187755e+19,2.4498133647794315e+19,7.664028286547433e+18
457.1110684869561,356.88854789564834,1.0139391829559416e+20,5.806687702955949e+17,6.806109253661823e+19,2.50541280915221e+19,7.698028897158286e+18
457.4814388573265,359.85151085861287,9.926345516490813e+19,5.872544523491e+17,6.533064515615814e+19,2.5630451343681982e+19,7.715104212718971e+18
457.82437438544724,362.59499508357834,9.71927100579318e+19,5.90598826020993e+17,6.267122576856543e+19,2.6211295987359826e+19,7.71958947598563e+18
458.1419072818553,365.1352582548423,9.520186109794378e+19,5.914049540663599e+17,6.010504735647734e+19,2.678508527118407e+19,7.72032351621616e+18
458.4359192229739,367.48735378379183,9.330484818152328e+19,5.902409929924883e+17,5.764813657447944e+19,2.734600712941608e+19,7.720463484635392e+18
458.70815250178737,369.6652200142991,9.151042176645228e+19,5.875678917417393e+17,5.531197724926125e+19,2.7890342750745866e+19,7.720533874703463e+18
458.9602203525406,371.6817628203249,8.98231584908701e+19,5.837555358072479e+17,5.3103490370098455e+19,2.841532207111611e+19,7.720590513848425e+18
459.2324536313541,373.85962905083204,8.797845602295287e+19,5.780742026395658e+17,5.066495857795426e+19,2.9014776749740167e+19,7.720646492618937e+18
459.4845214821073,375.8761718568588,8.62585612273687e+19,5.715247412221529e+17,4.8378042962310455e+19,2.9588299144936665e+19,7.720694378899601e+18
459.7179176402122,377.743341121697,8.466181869483201e+19,5.6438228905347456e+17,4.624342916652511e+19,3.0133271676699357e+19,7.720735562554211e+18
459.9699854909654,379.75988392772285,8.293852802100837e+19,5.5540054606812416e+17,4.3916632667326775e+19,3.0745718159704674e+19,7.720776647908958e+18
460.2033816490703,381.62705319256236,8.134990907272767e+19,5.4602272381786906e+17,4.175846195122154e+19,3.1324612431242613e+19,7.720811966445718e+18
460.4194892028711,383.35591362297015,7.988961256133001e+19,5.364481663421278e+17,3.9763267364852376e+19,3.186905455468914e+19,7.720842475446452e+18
460.652885360976,385.2230828878082,7.832941883443413e+19,5.250654247906165e+17,3.7610186334478205e+19,3.2473294022370234e+19,7.720873052795167e+18
